num_corre,dia_ocu,ano_ocu,hora_ocu,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,area_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,anio
3084,6,2016,23,5,5,614,6,2,1,99,18,9,1,4,6,3,9999,4,2,2,4,4,3,6,2016
3085,6,2016,18,5,5,1001,10,1,1,99,28,2,1,1,56,4,1992,1,4,4,6,4,3,3,2016
3086,6,2016,18,5,5,1001,10,1,1,99,59,1,1,3,69,4,2008,1,10,10,12,4,3,4,2016
3087,6,2016,13,5,5,201,2,2,1,99,36,1,1,4,999,99,9999,4,6,6,8,3,2,6,2016
3088,6,2016,20,5,5,1801,18,2,1,99,52,2,1,3,69,8,1990,3,9,9,11,4,3,3,2016
3089,6,2016,13,5,5,309,3,2,2,99,24,1,1,3,48,1,2015,1,3,3,5,3,2,5,2016
3090,6,2016,13,5,5,309,3,2,2,99,37,1,1,4,32,1,9999,1,6,6,8,3,2,6,2016
3091,6,2016,19,5,5,307,3,2,1,99,35,1,1,3,69,4,9999,1,6,6,8,4,3,6,2016
3092,6,2016,19,5,5,307,3,2,1,99,75,1,1,3,69,4,9999,1,14,11,16,4,3,6,2016
3093,6,2016,21,5,5,302,3,1,1,99,19,9,1,4,32,5,9999,2,2,2,4,4,3,6,2016
3094,7,2016,6,5,6,101,1,1,1,1,34,1,1,1,27,5,1997,1,5,5,7,2,1,3,2016
3095,7,2016,6,5,6,101,1,1,1,1,34,9,1,4,999,1,9999,1,5,5,7,2,1,6,2016
3096,7,2016,14,5,6,101,1,1,1,1,45,1,1,12,50,7,1995,1,8,8,10,3,2,3,2016
3097,7,2016,14,5,6,101,1,1,1,1,32,9,1,4,6,5,2013,1,5,5,7,3,2,5,2016
3098,7,2016,21,5,6,101,1,1,2,1,34,1,1,1,69,4,9999,1,5,5,7,4,3,6,2016
3099,7,2016,21,5,6,101,1,1,1,1,62,1,1,1,28,2,9999,1,11,11,13,4,3,6,2016
3100,7,2016,19,5,6,101,1,1,1,1,52,1,1,12,50,3,2010,1,9,9,11,4,3,5,2016
3101,7,2016,19,5,6,101,1,1,2,1,31,1,1,1,10,4,2007,1,5,5,7,4,3,4,2016
3102,7,2016,4,5,6,101,1,1,1,6,23,9,1,4,2,5,2015,2,3,3,5,1,1,5,2016
3103,7,2016,19,5,6,102,1,1,1,99,38,1,1,1,56,2,1998,1,6,6,8,4,3,3,2016
3104,7,2016,19,5,6,102,1,1,1,99,25,1,1,4,32,5,1998,1,4,4,6,4,3,3,2016
3105,7,2016,15,5,6,101,1,1,1,15,999,9,1,2,41,5,2011,1,16,12,18,3,2,5,2016
3106,7,2016,15,5,6,101,1,1,1,15,37,9,1,4,27,4,9999,1,6,6,8,3,2,6,2016
3107,7,2016,23,5,6,101,1,1,1,10,17,1,2,4,32,1,9999,1,2,2,4,4,3,6,2016
3108,7,2016,23,5,6,101,1,1,2,10,55,1,1,2,27,7,9999,1,10,10,12,4,3,6,2016
3109,7,2016,2,5,6,110,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,1,1,6,2016
3110,7,2016,2,5,6,110,1,2,1,99,26,9,1,4,27,5,9999,1,4,4,6,1,1,6,2016
3111,7,2016,15,5,6,501,5,2,1,99,30,2,1,1,69,3,9999,2,5,5,7,3,2,6,2016
3112,7,2016,8,5,6,1001,10,2,1,99,28,9,1,6,108,3,2013,1,4,4,6,2,1,5,2016
3113,7,2016,8,5,6,1001,10,2,1,99,25,9,1,1,69,3,2010,1,4,4,6,2,1,5,2016
3114,7,2016,16,5,6,1104,11,2,1,99,28,2,1,5,50,2,1997,1,4,4,6,3,2,3,2016
3115,7,2016,16,5,6,1104,11,2,1,99,27,1,1,4,3,99,9999,1,4,4,6,3,2,6,2016
3116,7,2016,7,5,6,914,9,2,9,99,999,9,9,12,10,6,9999,1,16,12,18,2,1,6,2016
3117,7,2016,7,5,6,914,9,2,1,99,57,9,1,5,50,2,1986,1,10,10,12,2,1,2,2016
3118,7,2016,2,5,6,1601,16,1,1,99,22,2,1,1,48,11,2002,2,3,3,5,1,1,4,2016
3119,7,2016,18,5,6,1801,18,1,1,99,23,2,1,4,999,17,2014,1,3,3,5,4,3,5,2016
3120,7,2016,18,5,6,1801,18,1,1,99,34,1,1,1,999,4,9999,1,5,5,7,4,3,6,2016
3121,7,2016,21,5,6,1801,18,2,1,99,30,2,1,4,999,4,9999,4,5,5,7,4,3,6,2016
3122,8,2016,0,5,7,101,1,1,1,9,28,1,1,1,73,99,9999,1,4,4,6,1,1,6,2016
3123,8,2016,0,5,7,101,1,1,1,9,63,1,1,1,41,9,2005,1,11,11,13,1,1,4,2016
3124,8,2016,11,5,7,101,1,1,1,10,36,9,1,3,31,4,9999,1,6,6,8,2,1,6,2016
3125,8,2016,11,5,7,101,1,1,2,10,24,9,1,4,999,99,9999,1,3,3,5,2,1,6,2016
3126,8,2016,5,5,7,101,1,1,2,7,23,9,1,1,27,1,9999,1,3,3,5,1,1,6,2016
3127,8,2016,5,5,7,101,1,1,1,7,22,9,1,4,67,1,9999,1,3,3,5,1,1,6,2016
3128,8,2016,2,5,7,117,1,1,1,99,24,9,1,4,6,1,2013,2,3,3,5,1,1,5,2016
3129,8,2016,3,5,7,117,1,1,1,99,30,9,1,4,64,5,9999,4,5,5,7,1,1,6,2016
3130,8,2016,9,5,7,1910,19,1,9,99,999,9,9,1,999,99,9999,1,16,12,18,2,1,6,2016
3131,8,2016,9,5,7,1910,19,1,1,99,36,9,1,4,999,99,9999,1,6,6,8,2,1,6,2016
3132,8,2016,12,5,7,1903,19,2,1,99,36,9,1,4,64,3,9999,4,6,6,8,3,2,6,2016
3133,8,2016,16,5,7,501,5,1,1,99,33,1,1,12,30,7,1991,1,5,5,7,3,2,3,2016
3134,8,2016,16,5,7,501,5,1,1,99,20,9,1,4,64,5,9999,1,3,3,5,3,2,6,2016
3135,8,2016,21,5,7,501,5,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,4,3,6,2016
3136,8,2016,21,5,7,501,5,2,1,99,17,9,2,4,27,1,2004,1,2,2,4,4,3,4,2016
3137,8,2016,23,5,7,1004,10,2,1,99,24,1,1,6,19,3,1999,1,3,3,5,4,3,3,2016
3138,8,2016,23,5,7,1004,10,2,1,99,37,9,1,3,31,2,9999,1,6,6,8,4,3,6,2016
3139,8,2016,0,5,7,203,2,2,2,99,45,1,1,2,69,11,9999,1,8,8,10,1,1,6,2016
3140,8,2016,0,5,7,203,2,2,2,99,30,1,1,2,17,5,9999,1,5,5,7,1,1,6,2016
3141,8,2016,19,5,7,1801,18,1,9,99,999,9,9,3,999,99,9999,1,16,12,18,4,3,6,2016
3142,8,2016,19,5,7,1801,18,1,1,99,18,9,1,4,67,5,9999,1,2,2,4,4,3,6,2016
3143,8,2016,18,5,7,1701,17,2,1,99,37,9,1,2,69,4,2007,1,6,6,8,4,3,4,2016
3144,8,2016,18,5,7,1701,17,2,2,99,27,9,1,4,77,9,9999,1,4,4,6,4,3,6,2016
3145,8,2016,15,5,7,1701,17,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6,2016
3146,8,2016,15,5,7,1701,17,2,2,99,21,9,1,4,999,99,9999,1,3,3,5,3,2,6,2016
3147,8,2016,0,5,7,308,3,2,1,99,49,2,1,1,999,1,9999,1,8,8,10,1,1,6,2016
3148,8,2016,0,5,7,308,3,2,1,99,40,2,1,5,50,2,9999,1,7,7,9,1,1,6,2016
3149,9,2016,17,5,1,101,1,1,1,2,999,1,1,12,48,1,9999,2,16,12,18,3,2,6,2016
3150,9,2016,11,5,1,101,1,1,9,5,999,9,1,5,999,99,9999,1,16,12,18,2,1,6,2016
3151,9,2016,2,5,1,111,1,2,1,99,999,9,1,1,999,99,9999,1,16,12,18,1,1,6,2016
3152,9,2016,2,5,1,111,1,2,1,99,20,9,1,4,27,1,9999,1,3,3,5,1,1,6,2016
3153,9,2016,14,5,1,2006,20,2,1,99,999,9,1,5,56,99,9999,3,16,12,18,3,2,6,2016
3154,9,2016,14,5,1,2006,20,2,1,99,999,9,9,5,56,99,9999,4,16,12,18,3,2,6,2016
3155,9,2016,22,5,1,2001,20,2,1,99,37,9,1,3,69,99,9999,2,6,6,8,4,3,6,2016
3156,9,2016,6,5,1,1901,19,1,1,99,37,9,1,5,30,1,2000,1,6,6,8,2,1,4,2016
3157,9,2016,6,5,1,1901,19,1,1,99,30,9,1,1,69,6,9999,1,5,5,7,2,1,6,2016
3158,9,2016,8,5,1,505,5,2,1,99,63,1,1,5,19,2,9999,1,11,11,13,2,1,6,2016
3159,9,2016,8,5,1,505,5,2,1,99,18,9,1,4,67,99,2007,1,2,2,4,2,1,4,2016
3160,9,2016,16,5,1,509,5,2,1,99,32,1,1,1,8,3,1997,3,5,5,7,3,2,3,2016
3161,9,2016,18,5,1,511,5,2,1,99,22,2,1,3,69,99,2000,2,3,3,5,4,3,4,2016
3162,9,2016,5,5,1,1010,10,2,1,99,48,9,1,99,999,99,9999,1,8,8,10,1,1,6,2016
3163,9,2016,21,5,1,1002,10,2,9,99,999,9,9,1,69,4,9999,1,16,12,18,4,3,6,2016
3164,9,2016,21,5,1,1002,10,2,9,99,999,9,9,1,52,1,9999,1,16,12,18,4,3,6,2016
3165,9,2016,15,5,1,917,9,2,1,99,23,9,1,5,31,2,9999,3,3,3,5,3,2,6,2016
3166,9,2016,14,5,1,1609,16,2,1,99,24,9,1,3,999,1,9999,1,3,3,5,3,2,6,2016
3167,9,2016,14,5,1,401,4,2,1,99,999,9,1,1,69,2,9999,1,16,12,18,3,2,6,2016
3168,9,2016,14,5,1,401,4,2,1,99,31,9,1,1,69,2,9999,1,5,5,7,3,2,6,2016
3169,9,2016,22,5,1,302,3,2,1,99,32,9,1,1,48,7,2002,1,5,5,7,4,3,4,2016
3170,10,2016,21,5,2,101,1,1,1,1,27,9,1,9,69,3,1992,1,4,4,6,4,3,3,2016
3171,10,2016,21,5,2,101,1,1,1,1,30,9,1,2,56,2,2001,1,5,5,7,4,3,4,2016
3172,10,2016,9,5,2,101,1,1,9,7,999,9,9,1,999,2,9999,1,16,12,18,2,1,6,2016
3173,10,2016,9,5,2,101,1,1,1,7,20,9,1,4,999,2,9999,1,3,3,5,2,1,6,2016
3174,10,2016,10,5,2,115,1,2,1,99,80,9,1,3,31,11,2016,2,15,11,17,2,1,5,2016
3175,10,2016,20,5,2,113,1,1,1,99,17,1,2,4,27,5,2013,1,2,2,4,4,3,5,2016
3176,10,2016,20,5,2,113,1,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6,2016
3177,10,2016,14,5,2,511,5,2,1,99,28,9,1,4,6,5,9999,4,4,4,6,3,2,6,2016
3178,10,2016,18,5,2,1001,10,1,1,99,33,1,1,4,64,5,9999,1,5,5,7,4,3,6,2016
3179,10,2016,18,5,2,1001,10,1,1,99,23,1,1,4,27,1,9999,1,3,3,5,4,3,6,2016
3180,10,2016,18,5,2,1501,15,2,1,99,23,2,1,5,26,2,9999,3,3,3,5,4,3,6,2016
3181,10,2016,16,5,2,206,2,1,1,99,28,1,1,5,41,99,9999,1,4,4,6,3,2,6,2016
3182,10,2016,16,5,2,206,2,1,1,99,36,1,1,12,49,15,1991,1,6,6,8,3,2,3,2016
3183,10,2016,20,5,2,207,2,1,1,99,23,1,1,1,52,1,1996,1,3,3,5,4,3,3,2016
3184,10,2016,20,5,2,207,2,1,2,99,60,1,1,2,28,4,9999,1,11,11,13,4,3,6,2016
3185,10,2016,20,5,2,207,2,1,1,99,26,1,1,14,6,1,2011,1,4,4,6,4,3,5,2016
3186,10,2016,16,5,2,717,7,1,1,99,18,2,1,14,6,99,9999,1,2,2,4,3,2,6,2016
3187,10,2016,12,5,2,401,4,1,1,99,999,1,1,5,999,2,9999,1,16,12,18,3,2,6,2016
3188,10,2016,12,5,2,401,4,1,1,99,999,9,1,11,999,2,9999,1,16,12,18,3,2,6,2016
3189,10,2016,14,5,2,414,4,2,1,99,30,1,1,14,6,1,2006,3,5,5,7,3,2,4,2016
3190,10,2016,17,5,2,301,3,1,1,99,23,2,1,1,52,3,1992,2,3,3,5,3,2,3,2016
3191,11,2016,15,5,3,101,1,1,1,5,47,2,1,1,48,4,2005,1,8,8,10,3,2,4,2016
3192,11,2016,3,5,3,110,1,1,1,99,35,1,1,4,999,99,9999,1,6,6,8,1,1,6,2016
3193,11,2016,3,5,3,110,1,1,9,99,999,9,9,5,999,99,9999,1,16,12,18,1,1,6,2016
3194,11,2016,21,5,3,2001,20,2,1,99,47,9,1,1,69,6,1984,1,8,8,10,4,3,2,2016
3195,11,2016,21,5,3,2001,20,2,1,99,18,9,1,4,67,1,9999,1,2,2,4,4,3,6,2016
3196,11,2016,15,5,3,1004,10,2,1,99,20,9,1,14,6,1,2011,1,3,3,5,3,2,5,2016
3197,11,2016,15,5,3,1004,10,2,1,99,33,9,1,4,999,4,2007,1,5,5,7,3,2,4,2016
3198,11,2016,19,5,3,1010,10,2,1,99,30,1,1,6,19,1,2001,1,5,5,7,4,3,4,2016
3199,11,2016,19,5,3,1010,10,2,9,99,999,9,9,3,999,4,9999,1,16,12,18,4,3,6,2016
3200,11,2016,7,5,3,921,9,2,1,99,28,1,1,4,6,1,2007,1,4,4,6,2,1,4,2016
3201,11,2016,7,5,3,921,9,2,1,99,14,9,2,4,999,99,9999,1,1,1,3,2,1,6,2016
3202,11,2016,1,5,3,1801,18,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,1,1,6,2016
3203,11,2016,1,5,3,1801,18,1,1,99,23,9,1,4,999,99,9999,1,3,3,5,1,1,6,2016
3204,11,2016,7,5,3,301,3,1,1,99,35,1,1,1,67,11,2014,2,6,6,8,2,1,5,2016
3205,12,2016,12,5,4,101,1,1,1,1,999,9,1,9,27,4,9999,1,16,12,18,3,2,6,2016
3206,12,2016,12,5,4,101,1,1,1,1,25,9,1,4,27,1,9999,1,4,4,6,3,2,6,2016
3207,12,2016,16,5,4,101,1,1,1,10,999,1,1,2,27,8,2007,1,16,12,18,3,2,4,2016
3208,12,2016,16,5,4,101,1,1,1,10,999,1,1,4,6,5,2014,1,16,12,18,3,2,5,2016
3209,12,2016,3,5,4,101,1,1,9,12,999,9,1,99,999,99,9999,1,16,12,18,1,1,6,2016
3210,12,2016,3,5,4,101,1,1,1,12,25,9,1,4,6,5,9999,1,4,4,6,1,1,6,2016
3211,12,2016,1,5,4,101,1,1,1,7,28,9,1,4,67,5,9999,2,4,4,6,1,1,6,2016
3212,12,2016,3,5,4,110,1,1,1,99,27,2,1,1,48,5,2000,1,4,4,6,1,1,4,2016
3213,12,2016,3,5,4,110,1,1,1,99,55,1,1,1,10,1,2006,1,10,10,12,1,1,4,2016
3214,12,2016,0,5,4,110,1,1,1,99,49,1,1,5,999,6,9999,2,8,8,10,1,1,6,2016
3215,12,2016,14,5,4,2005,20,2,1,99,41,1,1,3,69,5,9999,3,7,7,9,3,2,6,2016
3216,12,2016,18,5,4,1904,19,1,1,99,50,1,1,3,56,99,9999,1,9,9,11,4,3,6,2016
3217,12,2016,8,5,4,501,5,2,1,99,59,9,1,4,6,5,2013,2,10,10,12,2,1,5,2016
3218,12,2016,8,5,4,1010,10,1,1,99,28,1,1,3,31,3,1995,1,4,4,6,2,1,3,2016
3219,12,2016,8,5,4,1010,10,1,1,99,46,1,1,2,52,5,2003,1,8,8,10,2,1,4,2016
3220,12,2016,15,5,4,923,9,1,1,99,32,2,1,2,69,6,1997,2,5,5,7,3,2,3,2016
3221,12,2016,15,5,4,923,9,1,1,99,999,1,1,1,48,1,1991,1,16,12,18,3,2,3,2016
3222,12,2016,15,5,4,923,9,1,1,99,50,1,1,4,999,99,9999,1,9,9,11,3,2,6,2016
3223,12,2016,12,5,4,1314,13,1,1,99,29,1,1,4,32,5,2012,2,4,4,6,3,2,5,2016
3224,12,2016,22,5,4,1507,15,1,1,99,38,1,1,3,69,2,9999,4,6,6,8,4,3,6,2016
3225,12,2016,9,5,4,1801,18,1,1,99,15,1,2,4,999,99,9999,1,2,2,4,2,1,6,2016
3226,12,2016,9,5,4,1801,18,1,9,99,999,9,9,9,999,99,9999,1,16,12,18,2,1,6,2016
3227,12,2016,1,5,4,1701,17,2,1,99,26,9,1,4,67,5,9999,4,4,4,6,1,1,6,2016
3228,12,2016,10,5,4,1401,14,1,1,99,32,9,1,99,69,8,9999,1,5,5,7,2,1,6,2016
3229,12,2016,10,5,4,1401,14,1,1,99,20,9,1,4,27,5,2015,1,3,3,5,2,1,5,2016
3230,12,2016,6,5,4,701,7,2,1,99,25,9,1,1,69,4,2005,4,4,4,6,2,1,4,2016
3231,12,2016,8,5,4,401,4,1,1,99,28,1,1,14,6,99,9999,1,4,4,6,2,1,6,2016
3232,12,2016,8,5,4,401,4,1,1,99,19,1,1,14,6,1,2007,1,2,2,4,2,1,4,2016
3233,12,2016,13,5,4,301,3,1,1,99,25,9,1,5,31,2,1998,1,4,4,6,3,2,3,2016
3234,12,2016,13,5,4,301,3,1,1,99,28,9,1,4,6,1,2012,1,4,4,6,3,2,5,2016
3235,12,2016,17,5,4,301,3,1,2,99,28,9,1,1,48,1,9999,1,4,4,6,3,2,6,2016
3236,12,2016,17,5,4,301,3,1,1,99,50,9,1,4,35,1,9999,1,9,9,11,3,2,6,2016
3237,13,2016,3,5,5,101,1,1,1,13,34,1,1,4,6,5,9999,1,5,5,7,1,1,6,2016
3238,13,2016,3,5,5,101,1,1,1,13,32,1,1,4,64,99,9999,1,5,5,7,1,1,6,2016
3239,13,2016,18,5,5,101,1,1,1,7,38,9,1,3,48,1,1986,2,6,6,8,4,3,2,2016
3240,13,2016,17,5,5,109,1,1,2,99,18,9,1,1,69,3,2005,1,2,2,4,3,2,4,2016
3241,13,2016,17,5,5,109,1,1,1,99,21,9,1,4,27,5,2016,1,3,3,5,3,2,5,2016
3242,13,2016,22,5,5,109,1,1,1,99,45,9,1,3,69,4,1991,1,8,8,10,4,3,3,2016
3243,13,2016,22,5,5,109,1,1,1,99,34,9,1,4,999,1,9999,1,5,5,7,4,3,6,2016
3244,13,2016,11,5,5,2101,21,2,9,99,999,9,9,1,999,2,9999,1,16,12,18,2,1,6,2016
3245,13,2016,11,5,5,2101,21,2,1,99,66,9,1,3,69,2,1991,1,12,11,14,2,1,3,2016
3246,13,2016,13,5,5,2011,20,2,1,99,18,9,1,4,67,5,9999,4,2,2,4,3,2,6,2016
3247,13,2016,10,5,5,1904,19,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6,2016
3248,13,2016,10,5,5,1904,19,2,1,99,53,9,1,4,999,99,9999,1,9,9,11,2,1,6,2016
3249,13,2016,7,5,5,513,5,2,1,99,55,9,1,5,17,9,1997,1,10,10,12,2,1,3,2016
3250,13,2016,7,5,5,513,5,2,2,99,18,9,1,4,999,5,2013,1,2,2,4,2,1,5,2016
3251,13,2016,19,5,5,501,5,1,1,99,48,9,1,3,69,2,1992,1,8,8,10,4,3,3,2016
3252,13,2016,19,5,5,501,5,1,1,99,18,9,1,4,32,5,9999,1,2,2,4,4,3,6,2016
3253,13,2016,21,5,5,504,5,2,1,99,47,1,1,1,48,5,2007,1,8,8,10,4,3,4,2016
3254,13,2016,21,5,5,504,5,2,1,99,33,1,1,1,10,4,2008,1,5,5,7,4,3,4,2016
3255,13,2016,21,5,5,504,5,2,1,99,999,1,1,4,999,99,9999,1,16,12,18,4,3,6,2016
3256,13,2016,21,5,5,504,5,2,1,99,21,2,1,4,76,5,9999,1,3,3,5,4,3,6,2016
3257,13,2016,16,5,5,603,6,2,1,99,45,9,1,9,27,2,9999,4,8,8,10,3,2,6,2016
3258,13,2016,12,5,5,1501,15,1,1,99,52,9,1,1,69,3,1998,1,9,9,11,3,2,3,2016
3259,13,2016,12,5,5,1501,15,1,1,99,16,9,2,4,999,99,9999,1,2,2,4,3,2,6,2016
3260,13,2016,17,5,5,1701,17,2,1,99,44,9,1,3,69,2,1993,3,7,7,9,3,2,3,2016
3261,13,2016,12,5,5,701,7,2,1,99,32,1,1,6,999,2,9999,3,5,5,7,3,2,6,2016
3262,14,2016,9,5,6,101,1,1,2,1,37,1,1,1,73,3,9999,1,6,6,8,2,1,6,2016
3263,14,2016,9,5,6,101,1,1,1,1,25,1,1,4,17,3,9999,1,4,4,6,2,1,6,2016
3264,14,2016,4,5,6,101,1,1,9,18,999,9,9,99,999,99,9999,1,16,12,18,1,1,6,2016
3265,14,2016,4,5,6,101,1,1,1,18,33,9,1,4,6,5,9999,1,5,5,7,1,1,6,2016
3266,14,2016,12,5,6,101,1,1,1,16,50,1,1,3,31,6,2011,1,9,9,11,3,2,5,2016
3267,14,2016,12,5,6,101,1,1,1,16,19,1,1,4,3,1,2011,1,2,2,4,3,2,5,2016
3268,14,2016,7,5,6,101,1,1,1,15,31,1,1,4,27,5,9999,2,5,5,7,2,1,6,2016
3269,14,2016,19,5,6,106,1,2,1,99,22,9,1,4,32,5,2015,1,3,3,5,4,3,5,2016
3270,14,2016,19,5,6,106,1,2,1,99,31,9,1,4,76,5,2011,1,5,5,7,4,3,5,2016
3271,14,2016,1,5,6,101,1,1,1,12,23,1,1,1,8,4,9999,2,3,3,5,1,1,6,2016
3272,14,2016,1,5,6,101,1,1,1,7,22,9,1,4,999,3,2015,4,3,3,5,1,1,5,2016
3273,14,2016,2,5,6,117,1,1,1,99,34,1,1,4,6,5,9999,2,5,5,7,1,1,6,2016
3274,14,2016,12,5,6,2201,22,1,1,99,51,1,1,5,41,2,9999,1,9,9,11,3,2,6,2016
3275,14,2016,12,5,6,2201,22,1,1,99,50,1,1,4,67,2,9999,1,9,9,11,3,2,6,2016
3276,14,2016,7,5,6,2010,20,2,1,99,56,1,1,9,69,2,2014,1,10,10,12,2,1,5,2016
3277,14,2016,7,5,6,2010,20,2,1,99,35,1,1,2,69,4,1999,1,6,6,8,2,1,3,2016
3278,14,2016,23,5,6,2001,20,2,1,99,29,2,1,2,28,9,9999,1,4,4,6,4,3,6,2016
3279,14,2016,23,5,6,2001,20,2,1,99,25,9,1,1,999,99,9999,1,4,4,6,4,3,6,2016
3280,14,2016,0,5,6,1903,19,2,1,99,25,9,1,4,67,5,2007,1,4,4,6,1,1,4,2016
3281,14,2016,0,5,6,1903,19,2,1,99,31,1,1,5,26,3,2016,1,5,5,7,1,1,5,2016
3282,14,2016,23,5,6,1901,19,2,1,99,26,9,1,4,999,4,9999,2,4,4,6,4,3,6,2016
3283,14,2016,23,5,6,501,5,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6,2016
3284,14,2016,23,5,6,501,5,2,1,99,30,9,1,4,67,5,9999,1,5,5,7,4,3,6,2016
3285,14,2016,6,5,6,1010,10,2,1,99,33,1,1,4,67,5,2015,1,5,5,7,2,1,5,2016
3286,14,2016,6,5,6,1010,10,2,1,99,52,1,1,3,48,4,1990,1,9,9,11,2,1,3,2016
3287,14,2016,22,5,6,1010,10,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6,2016
3288,14,2016,22,5,6,1010,10,2,1,99,37,9,1,4,27,1,9999,1,6,6,8,4,3,6,2016
3289,14,2016,23,5,6,1015,10,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6,2016
3290,14,2016,23,5,6,1015,10,2,1,99,26,9,1,4,999,1,9999,1,4,4,6,4,3,6,2016
3291,14,2016,23,5,6,1101,11,1,1,99,27,2,1,2,31,5,9999,2,4,4,6,4,3,6,2016
3292,14,2016,16,5,6,920,9,1,9,99,999,9,9,3,48,3,9999,1,16,12,18,3,2,6,2016
3293,14,2016,16,5,6,920,9,1,2,99,52,1,1,4,27,5,9999,1,9,9,11,3,2,6,2016
3294,14,2016,1,5,6,1507,15,2,1,99,24,1,1,6,999,9,9999,3,3,3,5,1,1,6,2016
3295,14,2016,14,5,6,1801,18,2,1,99,47,9,1,1,56,11,9999,1,8,8,10,3,2,6,2016
3296,14,2016,14,5,6,1801,18,2,1,99,54,1,1,6,19,2,2001,1,9,9,11,3,2,4,2016
3297,14,2016,7,5,6,409,4,2,1,99,999,9,1,1,52,7,2003,1,16,12,18,2,1,4,2016
3298,14,2016,7,5,6,409,4,2,1,99,30,9,1,1,52,2,1998,1,5,5,7,2,1,3,2016
3299,15,2016,16,5,7,101,1,1,1,8,28,1,1,1,69,2,2008,1,4,4,6,3,2,4,2016
3300,15,2016,16,5,7,101,1,1,1,8,22,1,1,4,999,99,9999,1,3,3,5,3,2,6,2016
3301,15,2016,3,5,7,108,1,2,2,99,20,1,1,1,69,2,9999,2,3,3,5,1,1,6,2016
3302,15,2016,10,5,7,101,1,1,1,10,24,1,1,4,67,14,9999,4,3,3,5,2,1,6,2016
3303,15,2016,2,5,7,101,1,1,1,21,23,2,1,4,6,5,2000,4,3,3,5,1,1,4,2016
3304,15,2016,1,5,7,109,1,1,1,99,34,9,1,1,48,99,9999,1,5,5,7,1,1,6,2016
3305,15,2016,1,5,7,109,1,1,1,99,999,9,1,4,3,1,9999,1,16,12,18,1,1,6,2016
3306,15,2016,2,5,7,117,1,1,1,99,39,1,1,1,999,1,2008,1,6,6,8,1,1,4,2016
3307,15,2016,2,5,7,117,1,1,1,99,43,9,1,4,67,5,9999,1,7,7,9,1,1,6,2016
3308,15,2016,20,5,7,113,1,2,9,99,999,9,9,1,56,4,9999,2,16,12,18,4,3,6,2016
3309,15,2016,6,5,7,2214,22,2,1,99,26,9,1,6,19,14,9999,1,4,4,6,2,1,6,2016
3310,15,2016,6,5,7,2214,22,2,1,99,42,9,1,4,3,1,9999,1,7,7,9,2,1,6,2016
3311,15,2016,20,5,7,2007,20,1,1,99,30,1,1,4,67,1,9999,1,5,5,7,4,3,6,2016
3312,15,2016,20,5,7,2007,20,1,1,99,21,1,1,4,67,1,9999,1,3,3,5,4,3,6,2016
3313,15,2016,5,5,7,511,5,2,1,99,25,1,1,4,18,2,9999,4,4,4,6,1,1,6,2016
3314,15,2016,8,5,7,502,5,2,1,99,55,1,1,9,69,1,9999,2,10,10,12,2,1,6,2016
3315,15,2016,18,5,7,1021,10,1,1,99,27,2,1,3,69,2,9999,1,4,4,6,4,3,6,2016
3316,15,2016,18,5,7,1021,10,1,2,99,34,1,1,9,69,6,2003,1,5,5,7,4,3,4,2016
3317,15,2016,10,5,7,1101,11,1,1,99,57,2,1,3,48,11,9999,1,10,10,12,2,1,6,2016
3318,15,2016,10,5,7,1101,11,1,1,99,49,1,1,3,17,11,9999,1,8,8,10,2,1,6,2016
3319,15,2016,1,5,7,901,9,1,9,99,999,9,9,5,999,99,9999,1,16,12,18,1,1,6,2016
3320,15,2016,1,5,7,901,9,1,1,99,25,9,1,4,32,1,9999,1,4,4,6,1,1,6,2016
3321,15,2016,0,5,7,917,9,2,1,99,60,1,1,6,999,1,9999,3,11,11,13,1,1,6,2016
3322,15,2016,16,5,7,1803,18,2,1,99,32,1,1,3,999,2,9999,1,5,5,7,3,2,6,2016
3323,15,2016,16,5,7,1803,18,2,1,99,25,1,1,4,999,1,9999,1,4,4,6,3,2,6,2016
3324,15,2016,17,5,7,1711,17,2,1,99,35,2,1,4,113,3,9999,2,6,6,8,3,2,6,2016
3325,15,2016,23,5,7,1413,14,2,2,99,34,1,1,12,69,1,9999,3,5,5,7,4,3,6,2016
3326,16,2016,12,5,1,109,1,1,1,99,38,1,1,1,69,1,2001,1,6,6,8,3,2,4,2016
3327,16,2016,12,5,1,109,1,1,1,99,18,1,1,4,67,1,2015,1,2,2,4,3,2,5,2016
3328,16,2016,19,5,1,111,1,2,9,99,999,9,9,4,67,3,9999,1,16,12,18,4,3,6,2016
